Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
666520400,00000734,false,0,8,03,E8,03,E8,64,64,37,37
666522300,00000288,false,0,8,27,10,4E,20,00,01,01,00
666522600,00000298,false,0,8,38,38,41,00,39,00,00,38
666522900,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
666523900,00000287,false,0,8,27,10,27,10,27,10,00,00
666526500,00000285,false,0,8,00,00,02,00,00,00,00,10
666528900,00000370,false,0,8,00,00,00,00,00,00,00,00
666529200,00000289,false,0,8,27,10,4E,20,00,01,11,00
666529400,0000028B,false,0,8,27,10,4E,20,00,01,01,00
666529700,00000566,false,0,8,00,8A,00,00,00,00,00,00
666529900,0000056A,false,0,8,00,8A,00,00,00,00,00,00
666530100,00000667,false,0,8,00,39,34,31,30,41,31,36
666530400,00000669,false,0,8,00,39,34,31,30,41,31,36
666532000,00000288,false,0,8,27,10,4E,20,00,01,01,00
666532200,00000564,false,0,8,00,8A,80,00,00,00,00,00
666532500,00000665,false,0,8,00,39,34,31,30,41,31,36
666533900,00000287,false,0,8,27,10,27,10,27,10,00,00
666536600,00000285,false,0,8,00,00,02,00,00,00,00,10
666538900,00000289,false,0,8,27,10,4E,20,00,01,11,00
666539200,00000567,false,0,8,80,00,00,00,00,00,00,00
666539500,0000028B,false,0,8,27,10,4E,20,00,01,01,00
666539700,00000732,false,0,8,03,E8,03,E8,64,64,02,81
666540000,0000056B,false,0,8,80,00,00,00,00,00,00,00
666540300,00000734,false,0,8,03,E8,03,E8,64,64,37,37
666541900,00000288,false,0,8,27,10,4E,20,00,01,01,00
666537600,000003C2,false,1,8,80,00,00,01,C8,00,00,00
666542200,00000565,false,0,8,80,00,00,00,00,00,00,00
666542400,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
666543800,000006FA,false,0,8,01,32,57,4B,5A,30,30,30
666544000,00000287,false,0,8,27,10,27,10,27,10,00,00
666546400,00000285,false,0,8,00,00,02,00,00,00,00,10
666548300,00000188,false,0,8,00,00,FF,FF,00,00,00,00
666547500,000003C2,false,1,8,80,00,00,00,C8,00,00,00
666548900,00000370,false,0,8,00,00,00,00,00,00,00,00
666549100,00000289,false,0,8,27,10,4E,20,00,01,11,10
666549400,0000028B,false,0,8,27,10,4E,20,00,01,01,10
666549600,0000056D,false,0,8,00,00,00,00,00,00,00,80
666549800,0000056F,false,0,8,00,00,00,00,00,00,00,80
666550100,00000668,false,0,8,01,3D,F2,11,16,00,00,00
666550300,00000424,false,0,8,05,7F,00,10,00,10,00,00
666550600,0000066A,false,0,8,01,4B,E4,87,C8,00,00,00
666551900,00000288,false,0,8,27,10,4E,20,00,01,01,10
666552100,00000388,false,0,8,01,00,00,00,00,00,00,02
666552400,0000056C,false,0,8,00,00,00,00,00,00,00,80
666552600,00000666,false,0,8,01,26,94,74,99,00,00,00
666553900,00000287,false,0,8,27,10,27,10,27,10,00,00
666555300,00000377,false,0,8,00,00,00,00,28,28,28,20
666556400,00000285,false,0,8,00,00,02,00,00,00,00,10
